flight_id,airline,aircraft_type,schengen,origin,arrival_time,departure_time,day,year,is_holiday,delay
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,172,2021,False,-16.815609080840215
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,173,2021,False,-15.017086072004762
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,173,2021,False,31.718894947930686
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,173,2021,False,7.523975802792103
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,173,2021,False,-20.591136995194727
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,173,2021,False,-2.650290253736488
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,173,2021,False,18.65127061877904
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,173,2021,False,34.78132613151763
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,173,2021,False,-2.149953625441679
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,173,2021,False,40.30669766854776
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,173,2021,False,7.253633786873115
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,173,2021,False,-16.83866571358293
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,173,2021,False,13.625700263598405
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,173,2021,False,8.021433475168099
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,173,2021,False,16.264174574254632
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,173,2021,False,40.204783766125246
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,174,2021,False,37.130344246972236
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,174,2021,False,19.94083681965583
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,174,2021,False,12.376644116371398
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,174,2021,False,39.11895028883475
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,174,2021,False,3.568538201989643
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,174,2021,False,32.39205151964097
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,174,2021,False,28.388266129526095
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,174,2021,False,6.6393489625434015
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,174,2021,False,-0.5396299011328276
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,174,2021,False,5.0434380735715685
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,174,2021,False,34.77087995477956
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,174,2021,False,40.05294871342544
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,174,2021,False,16.944502521345953
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,174,2021,False,-8.070215021022005
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,174,2021,False,17.65192099003786
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,175,2021,False,-6.910847328002771
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,175,2021,False,13.833717780165834
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,175,2021,False,39.060910523770765
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,175,2021,False,40.16354290749941
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,175,2021,False,50.984704869676996
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,175,2021,False,33.193096030078074
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,175,2021,False,26.400653782499894
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,175,2021,False,50.62093518283424
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,175,2021,False,60.11459017632724
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,175,2021,False,42.29967477367485
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,175,2021,False,-6.948825606016238
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,175,2021,False,26.356148901716956
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,175,2021,False,12.200826079449197
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,175,2021,False,5.907849158179541
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,175,2021,False,67.30122982370469
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,176,2021,False,6.344163226499834
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,176,2021,False,32.29602438540533
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,176,2021,False,8.241016583594543
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,176,2021,False,36.278267675049506
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,176,2021,False,26.803580789625684
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,176,2021,False,0.18591728716310563
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,176,2021,False,26.848761731618513
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,176,2021,False,-7.976067010214005
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,176,2021,False,25.367762438171393
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,176,2021,False,11.190129292080204
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,176,2021,False,8.246567701660734
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,176,2021,False,-13.724168613717223
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,176,2021,False,-5.001335284058877
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,176,2021,False,-21.636525557381752
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,176,2021,False,12.806600706580541
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,177,2021,True,80.39051727209696
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,177,2021,True,11.399474068771868
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,177,2021,True,37.37807689660994
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,177,2021,True,39.75006237610795
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,177,2021,True,21.260073460489302
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,177,2021,True,33.453971920424856
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,177,2021,True,7.356623682900677
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,177,2021,True,38.42490988537682
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,177,2021,True,9.224771294611445
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,177,2021,True,11.902268769392066
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,177,2021,True,54.7285910387622
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,177,2021,True,51.43780097350411
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,177,2021,True,36.847313331025866
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,177,2021,True,-1.200070286994328
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,177,2021,True,1.4084567617120678
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,178,2021,False,0.28947359565296615
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,178,2021,False,19.07760915055521
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,178,2021,False,8.890948922867626
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,178,2021,False,8.89526836694273
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,178,2021,False,-10.50860787574568
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,178,2021,False,-0.6075872163176195
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,178,2021,False,-8.173243988895255
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,178,2021,False,-23.53354663376878
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,178,2021,False,-20.206951920022306
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,178,2021,False,10.679224577317498
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,178,2021,False,53.32943373941476
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,178,2021,False,-1.7021818152093928
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,178,2021,False,7.912450045309908
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,178,2021,False,-9.503589781274124
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,178,2021,False,9.490634250350382
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,179,2021,False,21.751896859066868
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,179,2021,False,-11.678648426374656
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,179,2021,False,12.169428533369
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,179,2021,False,20.59825341931704
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,179,2021,False,-21.277750351473394
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,179,2021,False,-4.273699201821833
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,179,2021,False,-4.662161236701829
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,179,2021,False,22.607604784217
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,179,2021,False,7.817829661189555
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,179,2021,False,-16.50055805961877
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,179,2021,False,28.365009625278418
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,179,2021,False,-22.087461979825296
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,179,2021,False,9.492976206954317
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,179,2021,False,-1.8332665452946477
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,179,2021,False,-23.384261461563504
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,180,2021,False,33.47716748218154
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,180,2021,False,8.342944017518628
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,180,2021,False,9.327473227906754
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,180,2021,False,14.583143171233393
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,180,2021,False,-1.4835828213473619
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,180,2021,False,3.7088263991238906
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,180,2021,False,-20.045633333801014
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,180,2021,False,12.264332699207321
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,180,2021,False,6.092913426307547
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,180,2021,False,24.778094995184833
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,180,2021,False,34.80802689819762
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,180,2021,False,9.06810642859736
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,180,2021,False,12.949925034663835
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,180,2021,False,3.2012935385620374
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,180,2021,False,25.16684204027026
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,181,2021,False,47.14527217965168
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,181,2021,False,30.859563480725576
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,181,2021,False,17.219329711091497
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,181,2021,False,9.900699022773093
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,181,2021,False,61.52381521614166
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,181,2021,False,19.552436449670935
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,181,2021,False,29.98928979304436
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,181,2021,False,-3.694634273934392
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,181,2021,False,7.2087109229677235
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,181,2021,False,33.72330662662928
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,181,2021,False,24.721041754445714
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,181,2021,False,47.129484022536616
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,181,2021,False,50.87388014057201
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,181,2021,False,7.169120235778062
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,181,2021,False,43.27959113178677
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,182,2021,False,25.600104822852675
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,182,2021,False,47.45246196189516
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,182,2021,False,16.477919043042302
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,182,2021,False,19.040243625918727
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,182,2021,False,63.81417776095235
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,182,2021,False,11.912494030549897
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,182,2021,False,37.822286253651946
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,182,2021,False,7.068155832813278
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,182,2021,False,50.08905556401865
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,182,2021,False,90.27014468341805
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,182,2021,False,18.15295621262434
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,182,2021,False,19.477721043695833
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,182,2021,False,45.13831174347606
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,182,2021,False,57.62254362680253
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,182,2021,False,17.570721560201385
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,183,2021,False,12.92234847844775
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,183,2021,False,-5.776498971471478
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,183,2021,False,-0.9575333722202437
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,183,2021,False,5.022124640428349
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,183,2021,False,19.16129858003184
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,183,2021,False,13.301938023516147
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,183,2021,False,-1.715326473910011
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,183,2021,False,20.132469348383825
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,183,2021,False,-3.929298667923023
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,183,2021,False,-10.05009311013167
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,183,2021,False,0.031984537971357696
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,183,2021,False,-6.899244552669362
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,183,2021,False,-20.58970549198191
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,183,2021,False,9.724668813571698
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,183,2021,False,-13.989829141645659
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,184,2021,False,5.033748178097296
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,184,2021,False,5.803588750935802
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,184,2021,False,-25.509247967119975
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,184,2021,False,14.415621380216134
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,184,2021,False,17.253683891777094
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,184,2021,False,-4.836795888677564
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,184,2021,False,-7.0138621571222135
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,184,2021,False,15.050446850657778
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,184,2021,False,-28.779691942440508
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,184,2021,False,43.82820242177089
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,184,2021,False,7.5709429627549945
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,184,2021,False,-19.95548181421107
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,184,2021,False,-4.5176609091736255
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,184,2021,False,-13.908708723249084
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,184,2021,False,20.520853427261173
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,185,2021,True,9.70617328166455
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,185,2021,True,17.395856337599035
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,185,2021,True,32.01797878573131
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,185,2021,True,59.29787771688329
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,185,2021,True,25.47716269135595
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,185,2021,True,67.02724934930795
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,185,2021,True,22.28035650379939
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,185,2021,True,15.773714370889504
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,185,2021,True,18.623813962504595
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,185,2021,True,51.605042733388714
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,185,2021,True,11.795116408757103
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,185,2021,True,60.430551921810576
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,185,2021,True,53.756466579571324
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,185,2021,True,56.378860271061534
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,185,2021,True,36.32491259423357
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,186,2021,False,-25.093475580199097
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,186,2021,False,1.4426950895247124
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,186,2021,False,15.591477735552496
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,186,2021,False,4.100399996001164
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,186,2021,False,12.51105028133928
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,186,2021,False,-7.054484629331764
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,186,2021,False,32.880696385517844
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,186,2021,False,-23.97313365990549
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,186,2021,False,-7.347477363367748
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,186,2021,False,-10.81808499075413
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,186,2021,False,18.1418438372918
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,186,2021,False,25.03401417761254
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,186,2021,False,31.651920153305618
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,186,2021,False,-7.484620495768801
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,186,2021,False,13.557377761032543
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,187,2021,False,-16.569103286254144
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,187,2021,False,42.00255551954127
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,187,2021,False,-28.52228289941558
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,187,2021,False,-28.222076463895085
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,187,2021,False,-17.843568529913256
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,187,2021,False,-3.8650596374437036
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,187,2021,False,-11.397968872350926
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,187,2021,False,-6.410366751967019
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,187,2021,False,7.5817514239646355
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,187,2021,False,-4.584572217408882
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,187,2021,False,-2.6302609707668494
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,187,2021,False,63.06940843974516
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,187,2021,False,-1.3683333466174408
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,187,2021,False,22.39982789123112
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,187,2021,False,-1.791686223165919
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,188,2021,False,32.55697835239852
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,188,2021,False,59.66368432854937
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,188,2021,False,68.06410190036918
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,188,2021,False,3.7407995628359423
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,188,2021,False,19.19321413274927
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,188,2021,False,53.39349599534101
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,188,2021,False,40.34042357916809
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,188,2021,False,60.29487476427488
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,188,2021,False,19.490360113668892
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,188,2021,False,43.490759406010866
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,188,2021,False,33.49652850801259
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,188,2021,False,28.635161918467304
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,188,2021,False,9.392403892841521
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,188,2021,False,27.462178697335446
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,188,2021,False,33.56403084724964
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,189,2021,False,31.657357560358562
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,189,2021,False,65.33494217066192
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,189,2021,False,15.508345303434883
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,189,2021,False,30.46917489414156
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,189,2021,False,22.8939752505607
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,189,2021,False,13.143040453550764
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,189,2021,False,56.18101615911662
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,189,2021,False,16.47018442358959
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,189,2021,False,46.004207939544685
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,189,2021,False,18.511002151395033
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,189,2021,False,38.94580819252292
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,189,2021,False,84.74654923308759
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,189,2021,False,57.763780344033165
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,189,2021,False,16.45840662372658
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,189,2021,False,32.91273852346929
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,190,2021,False,6.220150054371949
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,190,2021,False,4.692472836367284
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,190,2021,False,-11.966065738590217
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,190,2021,False,-18.091716532188823
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,190,2021,False,26.126873034751295
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,190,2021,False,6.962731846988415
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,190,2021,False,-24.435437464635594
